attribute,group_a,group_b,channel,magnitude,regime,quartile,n_questions,n_predictions,mean_human_gap,strict_accuracy,strict_accuracy_ci95_low,strict_accuracy_ci95_high,tie_aware_accuracy,fractional_accuracy,chance_accuracy,lift_over_chance,lift_ci95_low,lift_ci95_high,bootstrap_p_lift_le_zero
education,Less than high school,High school graduate,steered,10.0,Steered N=10,Q4,122,244,0.3434245913780245,0.25,0.20491803278688525,0.29508196721311475,0.25,0.25,0.3333333333333333,-0.08333333333333331,-0.12841530054644806,-0.038251366120218566,0.9995002498750625
education,Less than high school,College graduate/some postgrad,steered,10.0,Steered N=10,All,486,972,0.25089930296449475,0.41460905349794236,0.39609053497942387,0.43415637860082307,0.41460905349794236,0.41460905349794236,0.3333333333333333,0.08127572016460904,0.06275720164609055,0.10082304526748975,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,10.0,Steered N=10,Q1,121,242,0.06905410319135591,0.38016528925619836,0.3347107438016529,0.4214876033057851,0.38016528925619836,0.38016528925619836,0.3333333333333333,0.04683195592286504,0.0013774104683195731,0.0881542699724518,0.017991004497751123
education,Less than high school,College graduate/some postgrad,steered,10.0,Steered N=10,Q2,122,244,0.15552976945782074,0.4262295081967213,0.38934426229508196,0.46311475409836067,0.4262295081967213,0.4262295081967213,0.3333333333333333,0.09289617486338797,0.05601092896174864,0.12978142076502736,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,10.0,Steered N=10,Q3,121,242,0.26784469192948973,0.4297520661157025,0.3884297520661157,0.4669421487603306,0.4297520661157025,0.4297520661157025,0.3333333333333333,0.09641873278236918,0.05509641873278237,0.13360881542699726,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,10.0,Steered N=10,Q4,122,244,0.5098170094858034,0.42213114754098363,0.38524590163934425,0.45491803278688525,0.42213114754098363,0.42213114754098363,0.3333333333333333,0.08879781420765032,0.05191256830601093,0.12158469945355194,0.0004997501249375312
education,Less than high school,High school graduate,steered,12.0,Steered N=12,All,486,972,0.1685863093397156,0.23868312757201646,0.21604938271604937,0.2623456790123457,0.23868312757201646,0.23868312757201646,0.3333333333333333,-0.09465020576131686,-0.11728395061728394,-0.07098765432098764,1.0
education,Less than high school,High school graduate,steered,12.0,Steered N=12,Q1,121,242,0.05022713243882999,0.2190082644628099,0.17355371900826447,0.2644628099173554,0.2190082644628099,0.2190082644628099,0.3333333333333333,-0.1143250688705234,-0.15977961432506885,-0.06887052341597794,1.0
education,Less than high school,High school graduate,steered,12.0,Steered N=12,Q2,122,244,0.10533572781477823,0.22540983606557377,0.18032786885245902,0.2664959016393437,0.22540983606557377,0.22540983606557377,0.3333333333333333,-0.10792349726775954,-0.1530054644808743,-0.06683743169398959,1.0
education,Less than high school,High school graduate,steered,12.0,Steered N=12,Q3,121,242,0.1744355733262929,0.25206611570247933,0.2024793388429752,0.30578512396694213,0.25206611570247933,0.25206611570247933,0.3333333333333333,-0.08126721763085398,-0.13085399449035812,-0.027548209366391185,0.9995002498750625
education,Less than high school,High school graduate,steered,12.0,Steered N=12,Q4,122,244,0.3434245913780245,0.2581967213114754,0.21311475409836064,0.30327868852459017,0.2581967213114754,0.2581967213114754,0.3333333333333333,-0.0751366120218579,-0.12021857923497267,-0.030054644808743147,0.999000499750125
education,Less than high school,College graduate/some postgrad,steered,12.0,Steered N=12,All,486,972,0.25089930296449475,0.41975308641975306,0.4012088477366255,0.4382716049382716,0.41975308641975306,0.41975308641975306,0.3333333333333333,0.08641975308641975,0.0678755144032922,0.1049382716049383,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,12.0,Steered N=12,Q1,121,242,0.06905410319135591,0.384297520661157,0.34297520661157027,0.4256198347107438,0.384297520661157,0.384297520661157,0.3333333333333333,0.05096418732782371,0.009641873278236957,0.09228650137741051,0.009995002498750625
education,Less than high school,College graduate/some postgrad,steered,12.0,Steered N=12,Q2,122,244,0.15552976945782074,0.4180327868852459,0.38114754098360654,0.45491803278688525,0.4180327868852459,0.4180327868852459,0.3333333333333333,0.0846994535519126,0.04781420765027322,0.12158469945355194,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,12.0,Steered N=12,Q3,121,242,0.26784469192948973,0.43388429752066116,0.39669421487603307,0.47107438016528924,0.43388429752066116,0.43388429752066116,0.3333333333333333,0.10055096418732784,0.06336088154269975,0.13774104683195593,0.0004997501249375312
